Verdict,User,Merchant,Category,Pattern_Detected,AI_Confidence,AI_Reason,Start_Date,Last_Txn
Safe,user_2153,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-12,2024-10-19
Safe,user_2153,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-27,2024-11-09
Safe,user_2153,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-06-22,2024-08-03
Safe,user_2153,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-22,2024-10-22
Safe,user_2153,ReadAddict,Shopping,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-02,2024-10-10
Safe,user_2153,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-21,2024-11-20
Safe,user_2153,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-15,2024-07-31
Safe,user_2153,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-01,2024-12-11
Safe,user_2223,BingeWatch,Entertainment,None,Safety Score: 94.0%,Safe (Confidence 6.0%).,2023-09-19,2024-11-23
Safe,user_2223,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-21,2024-10-20
Safe,user_2223,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-01,2024-12-26
Safe,user_2153,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-12,2024-12-28
Safe,user_2148,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-11,2024-11-15
Safe,user_2148,BingeWatch,Entertainment,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2023-08-05,2024-08-15
Safe,user_2109,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-09,2024-09-16
Safe,user_2089,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-04,2024-10-20
Safe,user_2089,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-12,2024-11-09
Safe,user_2105,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-11,2024-12-13
Safe,user_2105,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-09-05,2023-09-19
Safe,user_2105,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-28,2024-10-18
Safe,user_2105,CityRail,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2024-03-17,2024-11-29
Safe,user_2105,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-03,2024-12-29
Safe,user_2105,GadgetDepot,Electronics,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-11,2024-11-27
Safe,user_2105,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-02,2024-02-02
Safe,user_2105,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-28,2024-12-22
Safe,user_2105,ReadAddict,Shopping,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2024-02-07,2024-11-25
Safe,user_2105,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-27,2024-07-21
Safe,user_2105,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-28,2024-08-25
Safe,user_2105,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-04,2023-11-07
Safe,user_2109,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-08,2024-11-28
Safe,user_2109,CellConnect,Utilities,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-01,2024-12-26
Safe,user_2109,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-14,2024-12-15
Safe,user_2109,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-12-05,2024-04-23
Safe,user_2109,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-25,2024-11-08
Safe,user_2109,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-01-29,2024-10-24
Safe,user_2109,JavaJoint,Dining,None,Safety Score: 98.6%,Safe (Confidence 1.4%).,2023-07-26,2024-11-30
Safe,user_2109,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-29,2024-12-19
Safe,user_2109,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-19,2024-12-19
Safe,user_2109,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-10,2024-10-12
Safe,user_2109,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-06,2024-12-23
Safe,user_2223,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-27,2024-10-19
Safe,user_2223,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-27,2024-12-11
Safe,user_2223,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-08,2024-09-28
Safe,user_2223,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-07,2024-09-11
Safe,user_2271,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-08,2024-11-23
Safe,user_2271,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-18,2024-10-04
Safe,user_2271,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-04,2024-10-02
Safe,user_2271,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-31,2024-10-14
Safe,user_2271,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-07,2024-12-20
Safe,user_2271,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-06-26,2024-11-17
Safe,user_2271,ReadAddict,Shopping,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-12-03,2024-11-08
Safe,user_2271,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-31,2024-12-27
Safe,user_2271,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-21,2024-11-04
Safe,user_2271,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-21,2024-12-14
Safe,user_2293,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-12,2024-08-16
Safe,user_2293,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-30,2024-11-19
Safe,user_2293,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-05,2024-11-06
Safe,user_2293,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-22,2024-11-28
Safe,user_2293,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-26,2024-11-25
Safe,user_2293,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-23,2024-07-01
Safe,user_2293,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-08-20,2024-11-10
Safe,user_2293,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-03,2024-11-30
Safe,user_2293,TravelEasy,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-09,2024-09-14
Safe,user_2293,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-26,2024-11-25
Safe,user_2293,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-01,2024-09-05
Safe,user_2317,BingeWatch,Entertainment,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2023-10-22,2023-11-23
Safe,user_2317,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-01,2024-12-16
Safe,user_2317,CityRail,Transport,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-01,2024-12-27
Safe,user_2317,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-23,2024-11-08
Safe,user_2271,BingeWatch,Entertainment,None,Safety Score: 98.8%,Safe (Confidence 1.2%).,2023-12-20,2024-05-31
Safe,user_2627,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-02-12,2024-03-26
Safe,user_2270,UrbanElectric,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-12-15
Safe,user_2270,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-13,2024-10-02
Safe,user_2223,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-02-25,2024-10-23
Safe,user_2223,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-05,2024-06-17
Safe,user_2223,TravelEasy,Transport,None,Safety Score: 99.0%,Safe (Confidence 1.0%).,2023-08-08,2024-08-02
Safe,user_2223,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-16,2024-10-15
Safe,user_2223,UrbanElectric,Utilities,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-10-10,2024-10-17
Safe,user_2264,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-11-10
Safe,user_2264,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-01,2024-07-05
Safe,user_2264,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-13,2024-12-27
Safe,user_2264,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-06,2024-11-18
Safe,user_2264,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-24,2024-12-13
Safe,user_2264,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-14,2024-08-17
Safe,user_2264,QuickBite,Dining,None,Safety Score: 97.9%,Safe (Confidence 2.1%).,2023-09-01,2024-12-26
Safe,user_2264,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-01-15,2024-11-26
Safe,user_2264,TravelEasy,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-10,2024-11-11
Safe,user_2264,TrendSetter,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-12-12,2024-08-16
Safe,user_2264,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-02-14,2024-11-14
Safe,user_2270,BingeWatch,Entertainment,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-28,2024-12-20
Safe,user_2270,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-20,2024-11-18
Safe,user_2270,CityRail,Transport,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-07-04,2024-10-03
Safe,user_2270,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-09-24,2024-10-29
Safe,user_2270,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-10,2024-12-25
Safe,user_2270,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-02,2024-12-18
Safe,user_2270,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-16,2024-10-28
Safe,user_2270,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-12-13
Safe,user_2270,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-08,2024-08-04
Safe,user_2270,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-19,2024-12-15
Safe,user_2627,GadgetDepot,Electronics,None,Safety Score: 97.1%,Safe (Confidence 2.9%).,2023-07-12,2024-12-03
Safe,user_2627,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-15,2024-12-18
Safe,user_2627,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-14,2024-11-03
Safe,user_3093,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-30,2024-11-03
Safe,user_3093,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-10-01,2023-10-15
Safe,user_3093,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-02-12,2024-12-21
Safe,user_3093,CityRail,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-11,2024-09-11
Safe,user_3093,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-16,2024-11-13
Safe,user_3093,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-22,2024-12-28
Safe,user_3093,GadgetDepot,Electronics,None,Safety Score: 98.1%,Safe (Confidence 1.9%).,2023-07-28,2024-10-10
Safe,user_3093,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-17,2024-10-20
Safe,user_3093,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-22,2024-09-30
Safe,user_3093,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-01-19,2024-11-21
Safe,user_3093,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-05,2024-12-15
Safe,user_3042,UrbanElectric,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-08,2024-01-08
Safe,user_3093,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-01-16,2024-12-22
Safe,user_3107,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-11-15
Safe,user_3107,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-26,2024-09-13
Safe,user_3107,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-10,2024-12-16
Safe,user_3107,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-19,2024-11-11
Safe,user_3107,GadgetDepot,Electronics,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-07-25,2024-11-25
Safe,user_3107,JavaJoint,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-08-28,2024-12-02
Safe,user_3107,QuickBite,Dining,None,Safety Score: 99.6%,Safe (Confidence 0.4%).,2023-09-22,2024-10-17
Safe,user_3107,ReadAddict,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-03-19,2024-05-22
Safe,user_3107,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-09,2024-07-10
Safe,user_3107,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-11,2024-05-30
Safe,user_3107,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-24,2024-12-14
Safe,user_3093,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-26,2024-05-25
Safe,user_3042,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-02,2024-11-01
Safe,user_3042,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-11-21,2024-12-12
Safe,user_3042,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-11,2024-04-15
Safe,user_2839,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-11,2024-12-21
Safe,user_2839,QuickBite,Dining,None,Safety Score: 99.4%,Safe (Confidence 0.6%).,2023-07-23,2024-11-15
Safe,user_2839,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-17,2024-11-12
Safe,user_2839,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-02,2024-11-03
Safe,user_2839,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-31,2024-08-18
Safe,user_2839,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-14,2024-12-18
Safe,user_2889,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-02,2024-11-22
Safe,user_2889,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-03,2024-11-07
Safe,user_2889,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-14,2024-04-23
Safe,user_2889,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2024-11-13,2024-12-02
Safe,user_2889,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-03-02,2024-10-11
Safe,user_2889,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-20,2024-12-06
Safe,user_2889,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-24,2024-09-26
Safe,user_2889,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-03,2024-12-06
Safe,user_2889,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-13,2024-11-04
Safe,user_2889,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-22,2024-07-02
Safe,user_2889,TrendSetter,Shopping,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-30,2024-12-19
Safe,user_2889,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-29,2024-11-07
Safe,user_3042,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-21,2024-09-28
Safe,user_3042,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-31,2023-12-09
Safe,user_3042,CityRail,Transport,None,Safety Score: 98.9%,Safe (Confidence 1.1%).,2024-09-20,2024-09-20
Safe,user_3042,FreshFoods,Groceries,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-08-19,2024-04-06
Safe,user_3042,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-26,2024-10-21
Safe,user_3042,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2024-08-02,2024-11-18
Safe,user_3042,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-07,2024-10-12
Safe,user_3116,BingeWatch,Entertainment,None,Safety Score: 99.3%,Safe (Confidence 0.7%).,2024-03-15,2024-10-20
Safe,user_3116,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-06,2024-11-30
Safe,user_3116,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-07,2024-11-05
Safe,user_3116,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-14,2024-12-14
Safe,user_3277,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2024-02-02,2024-12-29
Safe,user_3302,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-28,2024-11-11
Safe,user_3302,BonusTech,Shopping,None,Safety Score: 67.0%,Safe (Confidence 33.0%).,2023-08-25,2023-09-08
Safe,user_3302,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-06,2024-07-30
Safe,user_3302,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-12,2024-11-05
Safe,user_3302,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-08-03,2023-11-09
Safe,user_3302,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-10-12,2024-09-04
Safe,user_3302,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-03,2024-09-23
Safe,user_3302,JavaJoint,Dining,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-10-30,2024-07-22
Safe,user_3302,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-16,2024-11-22
Safe,user_3302,ReadAddict,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-05,2024-11-11
Safe,user_3302,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-24,2024-11-28
Safe,user_3302,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-05,2024-09-25
Safe,user_3302,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-11-05,2024-11-18
Safe,user_3316,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-21,2024-12-14
Safe,user_3316,CellConnect,Utilities,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-19,2024-11-01
Safe,user_3316,CityRail,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-11-10,2024-12-16
Safe,user_3316,FitPhysique,Health,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-22,2024-10-22
Safe,user_3316,FreshFoods,Groceries,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-11,2024-12-20
Safe,user_3316,GadgetDepot,Electronics,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2024-03-11,2024-03-11
Safe,user_3316,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-04,2024-10-26
Safe,user_3316,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-10,2024-12-15
Safe,user_3316,ReadAddict,Shopping,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-29,2024-05-31
Safe,user_3316,TravelEasy,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-24,2024-12-28
Safe,user_3316,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-13,2024-10-21
Safe,user_3277,TrendSetter,Shopping,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-07,2024-12-08
Safe,user_2839,GadgetDepot,Electronics,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-08-05,2024-12-10
Safe,user_3277,TravelEasy,Transport,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-10-07,2024-12-11
Safe,user_3277,QuickBite,Dining,None,Safety Score: 97.9%,Safe (Confidence 2.1%).,2023-10-15,2024-12-12
Safe,user_3116,GadgetDepot,Electronics,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-04,2024-10-18
Safe,user_3116,JavaJoint,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-07-20,2024-09-24
Safe,user_3116,QuickBite,Dining,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-12-24,2024-11-22
Safe,user_3116,ReadAddict,Shopping,None,Safety Score: 99.4%,Safe (Confidence 0.6%).,2024-09-24,2024-09-24
Safe,user_3116,TravelEasy,Transport,None,Safety Score: 99.8%,Safe (Confidence 0.2%).,2023-07-22,2024-07-28
Safe,user_3116,TrendSetter,Shopping,None,Safety Score: 95.1%,Safe (Confidence 4.9%).,2024-06-20,2024-08-24
Safe,user_3116,UrbanElectric,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-07-20,2024-12-12
Safe,user_3274,BingeWatch,Entertainment,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-08-30,2024-12-15
Safe,user_3274,CellConnect,Utilities,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-12-22,2024-12-11
Safe,user_3274,CityRail,Transport,None,Safety Score: 100.0%,Safe (Confidence 0.0%).,2023-09-08,2024-09-14
Safe,user_3274,FitPhysique,Health,None,Safety Score: 99.7%,Safe (Confidence 0.3%).,2023-10-11,2024-08-16
Safe,user_3274,FreshFoods,Groceries,None,Safety Score: 99.9%,Safe (Confidence 0.1%).,2023-09-21,2024-09-08
